app_id,content,stars
659,I hate this game so much Number one because there's way too many ads And number 2 because you die by even Barely touching slightest part of the edge Invest 3 because it glitches too much number 4 because the only reason why I got it was because on another game that I was playing which is way better ...,1
1965,Me and my friends were trying to play this game but we're trying to play 7 years on the game but every time we tried to press the song it would say something went wrong please try again and every time we do it it just doesn't work so I'm sorry for giving you a bad review peace out,1
725,Used to be very fun until recently where they decided to destroy there game by adding hundreds of ads so frustrating almost every 2 deaths or level up real shame cus I'm 349 levels in do not install if ur not willing to turn ur wifi off honestly,1
469,"Puzzle isn't that hard all are very easy the only hard part is the timing but all in all this is very easy puzzle and boring because almost no trill and no challenge. I'm already at level 290+ and I see that most of the levels having been repeated. At this level if I finished them I will not encoun...",1
1253,"I rated this 3 stars because even though it is really fun ads just force you to download it on L19/20 but nonethelessit's really entertaining!",3
1076,This is a super addictive game very interesting and has well graphics,5
1340,"I want to say i love the game and i spent hours playing..u get different modes to play also earning skin too is possible not so sure though iam in an early stage only 'khong' unlocked..i would love the game more if u could add 1 skill more thats a light punch. eg. A jab for 1st hook and upper for 2...",4
751,"I cant even open the app after the start screen where the guy hits the wall the screen goes black and all I hear is the guy breathing. I'm downloading it rn to see if it works",1
314,"I mean its a good app but everytime i finish a level its""AD AD AD AD AD"" and i can usually deal with adverts because i mean the developers profit off them but after every level?Its extreme.Also when peeling it freezes for me. I am on a chromebook and i understand that the chromebook is quite new so...",2
1738,"Every level takes under 15 seconds and is followed by an ad. Every level. Ad city for a mediocre game not worth it",1
1803,This game seems fun but when I downloaded it it only showed a black screen I tried to uninstall then install it but it did not work do you mind fixing it?And have a great day!.,2
307,"Game is very very fun. I play it constantly. I only have one tiny problem. When you open the game and it says novelty gift and you have to watch an ad to get it the ad sometimes takes forever to open. I'll have to click that watch button ad 2 3 4 times before the ad actually loads in. It's just a...",4
1257,"I played this game for a week waiting for it to get interesting. It doesn't. Literally all you do is blend drinks but after blending them nothing happens. There's no goal or reward. Normally I play all games that let me offline otherwise you get ads every 5 seconds. This game can be played offli...",1
1701,"An interesting concept of using ratios to make drinks. Gameplay is pretty straight-forward simply add ingredients and blend. It was fun at first but slowly started to become samey. Lots of ads (which i personally dislike). Not that many things that are worth collecting. However it has cutesy graphi...",3
1798,"This is a great game! In the beginning I found that it had a lot of ads but those can be simply fixed! Just turn off your wifi and data and you will get no ads! Granted if you want to get free coins or keys you'll have to exit the game turn wifi and data back on and re-enter the game but it ...",5
1850,way too many ads. after every chore there is an ad. and for more coins there is an ad. im good with ads every once in a while but after every choir? even after we choose more coins and watch an ad. there is an ad right after u claim the money. not worth it,2
957,"I love the game but the ads after every level is horrible and it always says to check my connection when trying towatch a video to get more coins or to get my new items  but as soon as I click collect or no thanks it shows an ad anyway and doesnt give me my prize !!! Very very disappointing",1
25,Dog won't walk. It takes a bit longer than it should to move on after 3 stars when you have finished upgrading eqip. But still fun. This game has the potential to be awesome if these bugs get worked out. 07APR2020,4
1345,This is an awesome and very interesting game. It makes me feel that I'm real wwe superstar. But sometimes I got bore because it's very difficult to earn four star superstar or five star superstar but I am still loving it.,5
1145,Suck of this game. I never play this game in verses mode. In versus mode i made more than 15lakh point but i cant get 4star player. Too much bad experience of this game all over my life. I play too much games. But this is ridiculous. Wwe immortals is really best game than this mayhem. One more thing...,1
579,Nice game. But some graphical improvements and better xp rewards will be great. It's more like mortal combat game.,3
1746,"Okay. THIS GAME IS AMAZING!!! So whenever I play some kind of game like this I play it for 2 minutes and then I never look at / play the game ever again. My only problem is that somethings are too expensive. I love how ads aren't forced on you. Great job developers great job. If i could give this i...",5
806,"This game is extremely stupid not because it is an idle game but because it gets every step of evolution wrong. Strategy is messed up as a result earlier steps provide almost nothing to even justify their upgrade costs. Avoid.",1
584,"This game is actually fun the music is great. I barely get ads the quality is really good. Definitely one of the best apps that I've gotten",5
91,"It's a fun game with alot of depth. However it doesn't make sense that insurgents keep taking over zones at such a fast pace. The reputation decreases way too quickly. Especially at the rate that you get funds which makes it so difficult to have enough military to surround the insurgents. Also we ...",3
605,"This is a challenging strategy game that requires quite a bit of thought to win. Overall it would be good if the insurgents did not have the complete advantage. The tutorial demonstrated that I could surround the insurgents and then kill them off. However even upgrading to premium making some in ...",2
1178,"Initially I rated it a 4 but after playing the desert level with the general on normal difficulty about 20 times I'm convinced it's designed to make you pay. I dont mind paying for games I enjoy and it's just not that enjoyable when a game is this difficult on normal difficulty. I've been playing s...",1
785,"Good game until level 7 then unplayable. You can have the same exact stats as a cpu opponent at the same level but they'll always inflict more damage and take less than you. Just another money grab game.",1
1068,Not bad except it's so dang hard to get your guy up and the dollars per fight ratio are not the best either.,2
1020,"Its a pretty good game I like that you can cotumize characters and leveling up their stats is super helpful! But I wish for the quests of going out i to the wasteland and all that isn't one of the first quests, because I'm waiting to be able to get a Medbay and a sience lab so I'm able to heal t...",5
1512,"So I've played this game on several different occasions and can say this game is really fun! Though I do have some issues with some very minor things in the game. When a child is in front of a vault dweller you cannot move the vault dweller to a new room until the child moves out of the way this c...",4
255,This game is the best way to get people and wait your resources and you can make it faster to do it it's not boring and if you get said you can reset it and it's fine it's just easy to do and it's fun there's not one bad thing except if you are probably playing like on a Xbox but you probably can't,5
512,"Great game. WorldBox has kept me entertained for months and for the first time (good) free mobile game there's only one in-app purchase. I had probably been playing for 2-3 months before buying premium and have been playing it ever since. The best part is if you get bored with premium all you ha...",5
1017,"Really awesome so far actually considering spending the little money it would cost to invest I the full game! Keep up the awesome work I can't wait to see what you come up with next! �? Update- Paid the money and totally worth it. So exciting being able to try and have all creatures living togethe...",5
101,"Its a good game. Love the details and the freedom you have in it. But there is a problem. When you create your world the oading screen tells you things to use like a volcano or a nuke yet you cant unless you pay $8 for premium. There is also an achivement about a tornado but you can use that. Like ...",4
260,"Very fun creative easy to play and hard to win game with great progression. It's very easy to get addicted to it takes more attention than some easier clicker games but it isn't an intimidating puzzle. I highly recommend giving it a try! Also the ads are VERY reasonable. Please consider supporti...",5
1759,"Good game that makes you think. Every action has consequences and it's a delicate balancing act to stop the army/bank from getting too powerful (or running out) I'd give this 6 stars for how the ads are presented. Having the creator show me ads during tea time for special optional bonuses makes me ...",5
835,"Simply great! I can say this game is very psychological and revelational which is something I was looking for for a long time. It is complicated indeed but once you started you'll get more and more involved in the story.",5
1052,"Been playing this game for several years and really love it. But in the past few months there have been an increasing number of crashes making it hard to even play. I've started avoiding certain game modes that have a higher chance if crashing. Hopefully they will fix it soon though 433 is currentl...",3
1457,I was really thankful when the team modified the changes I asked for (main one being gem upgrade prices) recently I have seen this issue return. This upsets me because this makes me feel that that the rotten gem upgrade odds and expence pricing are used to make more money on ingame stores. I am fine...,3
430,"Using at Samsung J2pro and it crashes alot that when the recent update is live the game won't even let me see the airship anymore, it just crashed right after the loading screen",1
995,I love dc super heros all of my favourite characters and their unique abilities will keep you wanting to play and level up .. great game play ... But once u finish your storyline there's not much to do...,5
1116,"Ok so I downloaded this game under the pretense that it was better but similar to Marvel's Future Fight. Boy was I right. The gameplay is so much smoother better and as far as the graphics is better more comic book artisy; like an oily comic book painting. The only things holding this game back i...",4
757,"Awesome gameplay. Since I am a fan of DC comics. I love this game very much. Amazing controls graphics, exciting locations.",3
798,"I like the new update! Takes the lag offbut can you make the arrow tile's hitbox larger? It's kinda annoying when you see one it looks like you hit it but it didn'talso pls add albums where you can sort your favorite songsmore guns/tilesmore ""TheFatRat"" Songs and can you change the way you buy ...",4
603,"I love this game �?😄 I give 5 star because it's so fun and amazing. For you who want to download this game just download it. I guarantee you will feel great when playing it. Love you, Beat Fire!!!�?�?",3
1185,"Nice gameplay. But i wish a character or perharps a gun (like in the trailer). Or a character with a gun would be better could have been present below the tiles; in order to enhance the gaming experince. And possibly there could have been a multiplayer environment. Pls I would love to see an updat...",4
837,The graphics are amazing try it in Route 5 stars please try bro it's so amazing like I won't leave been playing it for at least one day and it's so amazing broke like I have this awesome character they have their own facts and stuff please try it go go go please please please bro just try it,5
1319,It is bad it is just bowmasters so if you have bowmasters don't install this game also I couldn't even shoot,1
1650,The game is super cool and fun and when you are bord just hop on this game,5
1023,It's a good game but its actually a very good stick shadow fighting game that lets you upgrade all of your equipment and everything. All Thanks To The People Who Made This Game,5
512,Wow this game is the best game i ever play!!! I been searching game like this for a years! Nice job i give you 5 star!,5
1911,"Love it, hate it when it asks to rate the game even though I clicked later",1
125,Ok I just started playing and this is awesome but I would be cool if you could pick your move to fight them maybe have special levels like ones with like really hard opponents and yea pretty much it,5
1035,Sometimes the character gets stuck in one direction facing all the way down and you can't move him he just throws the weapon down like 3 times and won't move up no matter how much I aim. Lastly the hit box on your dragon even when active doesn't actually respond to a direct hit. It just stands there...,3
1606,Hey SFE3 can you please make it so pegs can be optional bc the scooter industry isn't really using pegs anymore they are making decks wider then 4.7 as big as 6.66 inches wide and if the decks are wider then 4.5 there gonna have square dropouts if the deck has square dropouts please take off all the...,2
483,"The games controls are well suited for a mobile game in my opinion you couldn't come closer to better ones but you must allow more customization of scooters better optimization and improve physics.",4
1807,This game is a great game for having fun and passing time it takes the world of scootering to a brand new level and experience this game is one of the best games of all time!,4
413,I have Ben playing this game for 4 years and I plan to keep playing it it's really fun and exciting but you have to pay for more parks and I need more parks because I have Ben playing on the same park for 4 years please make at least one of the park free thank you,4
438,"Great game very fun only problem you are limited to only ONE map and that gets boring you have to pay for the rest. Three dollars for a map is insane! That what's prevents me from giving 5 stars. Maybe instead if you get gold in competition mode you unlock a new map. Just a suggestion keeps th...",4
830,"I enjoyed it for the ten minutes I played but the only downside for me is that I couldn't do some tricks I would try to do a kick flip and it would make me do an oliy or how ever you spell it other than that it's a good game and has good graphics.",2
1266,Perfect Puzzle game to spend time. The sequel of stickman game is really awesome waiting for stuff that is linked by space ship story overall game is very creatively designed and deep work is observed on graphics and sound end. Game mechanics and multiple puzzles are real fun. The character is at so...,5
1001,Entertaining for the old man.,5
719,I love. This app its so cool and funny i think you would love this app itsso much fun i would play this game all day and night.,5
598,"I hate how you have to attack because when I make a mistake (But I killed an enemy) I couldn't move.. Like I killed all of them but made an extra move when the enemies came I couldn't move.. A bug?",4
847,well the game its self its good but..whenever I want to press the start button it doesn't work. I done everything like cleaning the screen but nothing happened. this is unfair. You guys better bring a solution for this situation!,4
808,Great game but the play button wont work unless you tap it on the side of the button and also the tips are coming more often but its still a great game pls fix this bug. THANKS!,4
733,I like this game so much but i dont like that they have copyed dead ahead!,4
609,"I like that the tanks bomber and the pill box all look like the their from ww2. Also the game is fun and challenging and please fix when you go to the screen where you upgrade your troops I can't get off it the home button doesent pop up.",5
1104,"The game honestly feels like skating being able to grind do tricks and such and is overall really fun to play. Even playing the game free is managable.",5
1872,Its not working on my mobile . It just showing black screen.,1
393,it's really hard to get to the third level because you first have to find hidden items and some of them are impossible to get or find😑,4
1233,"I just love playing the esoteric music that I found because it's a rare gem! 😎 I just wish that there was a way to save the songs that you upload instead of starting all over. 😑",5
556,This music on this is game is on fire and we barely even have ads unless we want extra diamonds or something like that! And it's fun to play when your bored. & If your feeling some type on way it will britten you already😂 It is soo easy i recommend this game too people who really feel bad about the...,5
1181,"Insane amount of ads. No option to pay for no ads. Daughter saw this game on YouTube, but was reduced to tears because she kept having to watch ads instead of getting to play. She's 6.",5
1737,"Ok overall best io game ever!!!!!!!!! There are various cool gamemodes you can get superb skins make your own play with friends or make new ones! Also for the peoplewho have poor internet there is a function to play with bots :D There is just one thing that I want you to change: Please change ...",5
242,"My experience with the appI have no words to describe it!In my opinionbest game madeand you will get addicted.ButI really want less addsjust for a try..ButI have full starsits worth downloading.",5
1073,"Awful game do the devolopers know how basic game balancing works? There's no skill or meta it's just mindgames oh who splits first? Even agar.io is better then this. This game is purely RNG and I suggest for the devs to learn how to develop a game that is actually playable.",1
958,"It's great although the fact you can get killed by the other people e p,ay in its really fun Recommend you get it. :D",1
392,"I ABSOLUTELY love the game itself I don't agree with how many ads there are it is alright for them to put the ads in when you die in the game and you want to revive or if you want to buy a new skin for your chicken but at the moment they are putting ads in just randomly. I hope this review was hel...",4
1599,This game is really fun. You can unlock skins and roads. It gets harder the more you play so it gets more fun!! I enjoy how you have 3 eggs and then there is a draw with a skin and if you get the skin you can use it. You can also get roads from the shop. You should download this game. SO FUN!!!!!!!!,5
1274,"It's a great game but I would be very grateful if they could cut down on all the adds. There is literally one after EVERY level! And sometimes when I watch an add to receive a skin i don't get my reward and it is very annoying pls fix this",3
1441,"This game is cute and simple it's a good time killer and great for anxiety. However there's so many ads! Most of the time I'm ok with ads you can't skip if they're few and far between I'll also pay for ads to be removed if they bug me and not complain. This game has an ad after every level and no...",4
721,"I love the concept of this game but HOLY ADS. Ads constantly. After every image Ad. Want the gift? Ad. Want more keys? Ad. Want the new holder? Ad. Absolutely ridiculous. The worst part is some of the ads are broken so when you actually click to watch the ad to get extra keys or a new holder the ...",3
20,"Love the game I hope they add more pens holders and a mode that allows you to free draw.",4
1263,"I hate this game every time I put a name in  and it shows my skin when I play the game my name would be wrong password fix it!",1
1766,"It's a good game but at times it can be a bit laggy making you die instantly. Sometimes when you open the game lots of things pop up at once and you have to click through all of them. Apart from that it is a great time killer and it is very addicting and fun. I recommend it to everyone",4
767,Alot of intresting concepts to get the player entertained. I highly suggest downloading this game it's incredible. Although there is one thing... You finally get the last point to upgrade a skin and then it asks you to pay coins for it? Isn't that why you played?,3
1705,It's a really good game but could you please add practice mode back because it's gotten really hard to get big and some of us just want our own offline server's or even just let us make a server with friends only so you can't just join a random persons party,4
444,"It's a good game and all good time consumer and helps reflexes but I would've given it a 5 star if it wound stop opening up Google play after almost all of the ads hope you fix that thank you.",4
1376,The songs have no level of thethum the controls a fine otherwise the game is cool!,3
392,"This is an amazing game! The reason why i didn't give it 5 stars is beacause whenever i die and ad pops up. Its really annoying whenever i revive with an ad it only gives me a picture sometimes the advertisements are really annoying when it pops up after i die so please try to make a better spo...",4
626,This game is great and I really love it you people should actually try it me and my sister play it all the time and tiles hop is similar to it that is really good too but that's not the point I rate it 5 stars and I think you should try it and rate it like me,5
846,This game is fun because the controls are good and the gameplay is good. I Love this game and make sure you download this or buy this but I'm not convincing you to download this or buy this,5
962,"i love this game but in every single level four ads or six! and i fed up with it it's a really good game but it glitches and sometime it stop and i don't even click on video so i can keep playing i don't touch anything and when i click ""no thanks"" an ad come! time but time you get angry you just wan...",2
1225,"I'm obsessed. This game helps to pass the time and isn't boring unlike most games I've tried lately. Overall an amazing game.",5
1842,"When I won a chest of coins it doesn't allow me to open it the ad below simply comes out saying no thanks why is this happening?",3
938,"Note:Ok. So pls(pls=please) adjust the spawn area. Da real ting:I was casualy playing this game and all of a sudden I turned left then *BANG* I hit another player. It was not my fault. I just think it was just the game's spawn point like I just wander about it like ""Man why am I spawning here all...",2
1468,"Quiet nice really but it doesn't feel challenging : whether you play online or offline, your opponents feel as dumb. I found many interesting tactics but each and every ""player"" I see follows the same scripted pattern and dies the same stupid way. My feeling? No ""friends"" system = all other ""players...",5
503,"Fun game to pass the time. Mostly only see ads if you want to speed something up (except for a rare annoying ad at start up that aborts your game.) Mostly controls well and there is no lag since it is all played locally on your device. I do wish there was a multiplayer optiin though. The game can...",3
423,this game is amazing and I love it but can you fix this bug so it is when there is a lag and then an ad pops up and then I died from the ad for some weird reason and I also want you to let the screen be bigger so you can like School in school out since when I am too long someone won't kill me becaus...,4
1012,"Great app especially when I can't find the remote...actually I personally feel it works better than the remote which sometimes I feel like throwing it out of the window lol",5
996,Convenient af... wish it didn't have pricing for extra features but the price is only $2.00 or so worth it.. but it'll still work with out the Extras flawlessly free.,4
563,It let me do anything to any Roku TV and the reason why I love this app is because I love it and it connects to any Roku TV and I love it and I also love the people that made it also great job of making this app,5
332,REDIRECT SCAM! DO NOT INSTALL!,1
1836,I really like your app but you guys put a lot of ads in your app. If you guys have free ads version it would be great. (update feedback: why I need to allow every time I using your app?) [I'm using Samsung TV 2019],3
1259,Im sorry but this is not working for me and I can't even get mine to load I have a sanyo tv and it won't work for me and all the ads I don't like cause every time you press a button there is a ad,1
327,I downloaded it it worked the first time I tried it then when I went to change the show I was watching then it wouldn't connect to the tv,1
961,Literally tried every app on Google play and this is the only one that worked with my Sharp TV. THANK YOU!,5
1818,"Dose not work well on my network,",4
964,Works perfectly. Never had a single issue in the month I've had it downloaded. All I did was download from app store and it was ready to use. So handy considering my kids lose our Roku remote everyday. Now I don't have to spend an hour searching the house just to watch Netflix! Couldn't be happier!,5
1346,So far so good. I love being able to use my LG G3 to control pretty much everything with a remote. Two things that I like about this app are it being able to use wi-fi and/or infrared (G3 had IR blast) and of course the use of keyboard instead of moving highlighted key around with d-pad (tedious as ...,5
690,"Love it. Really simple too use & the fact we have multiple Roku TVs I'm still able to connect to the other ones, when the kids loose the remotes. The whole remote is able to use including volume at no cost ! Thanks for this amazing app!!",4
765,So far so good. Wish I could control my firestick add on apps with it.,5
576,Awesome,5
1777,"Played this game for a year weapons max out at level 11 no quests at level 50 like advertised when you reach level 50 difficulty increases but weapons don't. Lots of glitches very poor support. Graphics are great but that's about it. Would have given a 4 rating but now that I'm at level 50 it g...",2
85,This game very COOL!!!! but one problem its a single player but online? This will be much much much better if there's an online option for some stuff and offline option for mostly campaign stuff,4
897,"Obviously a very good shooting game but here one thing that not like much that auto shooting If I could aim and shoot wherever and whenever I would have wanted it would be great !!",4
1010,"Legit game  good graphics smooth gameplay (if you have a good device)  loads of guns  good skins  cool knives  infected mode is very good  good moderators  developers  has a discord server on which we can report hackers  we can also report hackers ingame . Keep up the good work has a litt...",5
941,"The one game is better then that - it is Standoff 2. About Forward Assault I can say when this game has a very beautiful graphics good physics and a lot of new weapons named AK-47 M4a1 AWP MP7 Spas12 Deagle and more then. If you are tired of other shooters you will get tired of this too b...",5
1653,"This game is nice but could you guys add iron sight and some attachments like ACOGRDS gripsflashlightsand any other attachments.And can you add reporting or kicking system so you can just kick hackers out.Improve your anti-hacking system.Also can you guys lower the prices of the skins by crates ...",4
436,Was confusing and had to have wifi to use. Plus didnt have my tv on the list. Very upset :(,1
602,"Huge amount of wonderful and inspiring quotes but other than that the app itself is pretty poor. The quotes appear as images that cannot be zoomed and some have script that cannot be read without zooming in on a phone anyway. The sudden, full screen ads that appear when you are in the middle of rea...",4
711,"I liked the app not a lot of adds which is nice. There are a few issues im having with it though 1) it wont let me use preset rooms maybe a bug? Please fix it as soon as possible 2) not enough items to choose from so it makes it hard to personalize the rooms 3) (as far as i know) you cant change ...",3
315,"The game made me so mad I try to play for like 3hours I didn't even put the flooring no idea how to make it right the app just does what it wants but if you fix everything it can be a really nice app",1
1852,"It was amazing easy to use and fun you can design anything you can imagine. You dont have to earn money or use money it's free and anything's possible.",5
810,"Yay another review! Well the beginning of the game follows the typical hand-holding firm of teaching the game. To be fair there are few games that have organically introduced tutorials. As this being the result of slowing down the experience. Aside from that it follows the mobile games trend. The ...",3
1359,20 seconds into this game and its SO boring. When they shoot guns it looks like they are aiming for something that is moving around in circles. And the scenory is so depressing I'd rather go sit in a dark room with people telling me I suck. If you download this game and enjoy it you must be chaotic,1
137,The game is great but to build your turf and to continue playing you have to spend a lot of money and everything is expensive even you buy a package for 10$ it s not gonna be enough for high levels . So i wish if they can give good deals otherwise doesn't make any sense to keep playing,4
1843,"Garbage. Just another scam game (if you could call it that) for the developers to exploit suckers out of cash. Uninstalled immediately. Wow..thanks for the automated response that clearly address the fact that i hate your game your ads are lies and companies like you DGAF about gaming, just return ...",5
476,"its glitchy and full of adds DO NOT DOWNLOAD!!! it would not let me do anything the options on what 2 do is c r a p. im sorry but im telling you now. DONT DOWNLOAD",1
1637,"always has connection issues very frustrating don't bother with this game connection issues have been resolved but parts of the game flowers still freezers and you have to crash out of the game. Over the last months the game has improved....april 2020 impossible to play over WiFi",4
119,Been playing for a year in a half now..its hard to not spend money to get a good score for a room design..I have spent alot of money in this game...other players have a hard time themselves to not spend $..bottom line it is a good game..but it's hard not to buy diamonds etc....,4
961,When I first began playing this game it was great. Now I cannot even get through one room with out it freezing constantly!,2
718,Please fix! It the control's are glitchy and the movement. Everytime when I go to fire it half the time wont shoot and i die every time. Please read this and fix the bugs i love this game i wise to play it years ago when it first came out and it wasn't this bad. I'll give a better review once its fi...,1
994,"While this has massive potential to be a epic game the controls are so hectic it completely spoils the experience not to mention the crashing and blips that appear when in the middle of a tense shoot out good story and side missions I'm afraid the controls let this game down big time potential l...",2
784,I noticed a bug when downloading unless I stay looking at it in Google play it stop downloading..... plz fix. Not just that when I go to play the game it goes into a white screen and then it exits me from the app so..... how can we play a game that does this?,2
1061,The spoken ones of chanakya are much better.,4
423,VERY good moral of real life,4
1932,"I really do enjoy this game. It purely gives me my artistic strive back. The scenery is very beautiful the dragons are adorible and pretty, and this gives me plenty of inspiration to go off of. :)",3
1245,Well it really feels that the devs is pushing everyone to play with cash. Just effin cutting down trees are too expensive. And on the second island u buy theres no space to place anything.,2
1680,The search makes this app unusable. You can't narrow your search down from 'London' nor can you add key words like LGBT. Shame as the rest of the app seems good. Plus all correspondence is pushing users to list a room - like they're desperate for listings. Maybe listings would go up if users could s...,2
90,"Super easy to use highly recommend it as long as agents dont start spamming it.",5
523,"With the new messaging way it became impossible to find previous messages super inefficient. Should go back to previous messaging panel asap! Update: I can't find the room enquiry as I have been offering my room to users it's lost in ""pending"". Please bring back the very first inbox this is super ...",1
419,"This is a great game but a few things bother me about it. First one is when you have a fully upgraded car and corner better than the same car in front of you getting close it starts to pull away. The upgrades should always have both options of dollars or gold. Far too expensive to upgrade takes to...",3
1357,"A brilliant and beautiful racing game which is covered in a thick layer of in-game purchases. The amount of cars the physics and the graphics are all great and definitely makes it the highest quality racer on Android. It's impossible however to truly enjoy the game as it keeps trying to get money f...",4
1682,Thank you real racing 3 I'm enjoying the game a lot....1)if you introduce bike event then it will be more interesting to play... 2)also add more achievement 3) dynamic weather is also look superb if you introduced it 4) online multiplayer is not fair ... because they are comes with costly and powerf...,5
1128,"Ever since I found about this game I've been addicted to it!!! I literally spend all of my time on dragon city and only pay a little attention to the rest of my games!😅 (I feel a bit mean to be honest with you!) It's so fun and easy as you just get to battle with dragons earn dragons breed them a...",5
1063,I love this game so much but the only thing wrong with it when you log in they start to advertise everything. It doesn't always respond to your touch and when it does it puts you on the wrong thing. Also I am getting the same add over and over again it is called mistplay it is the only add I get. I ...,3
1994,"It's a good game collecting dragons are fun. However if you wanna get some extra gems on the offer page chances are you wont get any. Spending 3 days to grind for one offer was not fun but not receiving it is less fun. Otherwise, this game has no other problem(my opinion).",4
1485,"""Looks like terrible terrors got lost. The download has failed."" I have had this show up on my screen more than the number of times i cried as a child. Please fix the connection problem developers. Edit: I have an internet connection of 50 mbps that is stable and about 20 GB of internal storage left...",5
1698,"Great relaxing lots of fun. I'd give it 5 stars but the gauntlet spinner is rigged so I only get logs or fish, nothing else. It's really a bummer playing for months now and never having the opportunity to get a packet or battle aid.",2
1067,"Been playing over a year i love the game. It just takes for ever to update with new levels! And also the ""event"" levels are to hard for people who dont spend money on the game. I get thats where you earn your money but i barely make it to the ""500"" area.. There should be chances to hatch more drag...",3
313,"Game is harmless enough but you'll spend more time waiting and grinding than anything else. The events are alright but only because the dragons don't have to sleep. The latest event was very frustrating due to most of the area being barren and most of it being filled with un-mergable items. I'm no...",2
105,"This game has potential BUT there is one HUGE issue. Majority of chests are locked & you need gems to unlock them. Gems have to be bought & very rarely given in the game. All items that are worth any value to your game cost gems. The price to unlock chests and purchase items are really high and unf...",1
1244,"Enjoying the game but now being forced to watch an advert after every race which i cant close. Absolute joke Also the new special events are impossible to complete without real money so best case you can earn 10 blueprints for a car you'll never own as need 50 in total to own the car. I don't even ...",3
1350,"Ok. I love the game. However I have so many cars I don't want or use. There should be a way to sell or scrap cars we dont need. Blueprints as well.",5
1686,"It's an excellent game too bad it pushes paid to win mechanics too hard getting stuff done by normal means is challenging even more in higher career levels where they ask you for specific cars and levels makes me wish they made a pc or switch Port with all content ready to be unlocked via normal...",4
471,"It is so real an very very dangerous you need to open your eyes widely when driving., i love the game very much i hope there we be more Gameloft coming",2
1596,"What the hell is wrong with you?? That horrible and frightening engine sound notification popped up suddenly in the middle of a biseness meeting and freaked out everone! Plus the game sucks",1
142,"I am a 5 year veteran and i could say that this game changed a lot  it became more of a pay-to-win game  and you can't even use items in the advanture mode (mobile)  and the only thing i have problem with is mega taunt , it is super annoying unless you have a monster that removes positive effects...",5
64,After months of playing this every day it's time I give a rating. The developers are geniuses. They know exactly the amount of freebie to keep you playing and yet you will always fall short of your goal. The dungeon is a joke. I've been playing way more than I should and scrounged every coin I could...,2
420,"Good game. Pretty similar to pokemans in many aspects. I like the design of these monsters though better than most pokemon. SocialPoint never listens to player feedback and make a bunch of unpopular mistakes intentionally however I still find a lot of enjoyment in the game just not quite as much a...",4
1696,"great app for seeing whats on the market, also the search filters are awesome.",2
1802,The app is great. Got very nice filters and sorting mechanisms. But I observed 2 things. 1. The sorted order gets distorted if I update filter 2. It is a bit annoying that there are lot of units listed as available even though they are rented out. If the agents are not updating atleast app should ha...,4
1965,Very slow to upload and difficult to delete the photos in the photo bank.,2
1332,"Does not work. ""Something went wrong"" error is impassable.",1
918,"Amazing rental app, I'd recommend it to my friends �?�?�",4
113,Very easy to use; remove complexity.,5
1280,"Found someone to assist me within hours of posting, had convo and voila! Been working out really well so far",5
299,The App is good but they are a SCAM. During the booking the app says you will get your deposit back when you leave the apartment but in fact when you reach apartment you have to sign a contract saying you will get back the deposit after 60 days. But after 60 days they forget about your deposit and d...,1
1322,I wanted to list a property but I couldn't because when it ask me to insert the address google places pops out but it doesent work. I cannot go further because i can't insert a valid address. Are you sure your google api key is still valid and that you updated it before the summer? They changed thei...,1
679,Pathetic service! I don't even wanna give 1 star! The pictures shown are very old and it differs!,1
1947,Good app for quick search,5
1592,Not very fond of it,3
1167,"Very hard to use no directions. Bet you would sell more cabinets if this app was easier to use.",2
1042,Nice app to see wide range of designs. But it seems little slower to browse.,4
903,Very useful tips and creatives innovative ideas,4
1646,"Judayam rasvo. Umuman ochmedi,ishlamedi.",5
161,Óqing erinmasdan Man yuklap oganimga afsuslanmayman lekin wu saytni olmazor tumandigi uylari yò yóki manga ochmayapti òrtacha boho beraman.,4
1148,"Garbage Horrible movement, seems to be gyro is not used",3
494,"Great experience, I hope it would be available on computer.",3
1950,"I like this app and it it works flawlessly so far pretty neat for testing ideas. Library objects are limited and not really from Ikea. They can be tweaked ""easily"" but more categories/objetcts/options should be added like sinks mezzanines self illuminated TV's or even a simple list to turn on/of...",4
1245,So far so good but! Con 1: no sd card option in storage properties 245 mb its a big. Con 2: no option to make photo of the actual premises. Con 3: did not find total cost calculated from stuff of ikea. Con 4: did not find how to order online all stuff of ikea involved into a project.,3
969,Useful!,5
962,"Great app I have a few properties that I use this app to manage the income and revolving expenses. Definitely recommend",5
1145,"This is a paid App free for just a month. It's not obvious while installing. The features do not justify the cost. It has a Text/Email feature but I would have liked an option to access a messaging app like WhatsApp. Overall all the features in this App are available for free in other Apps as well...",2
1747,Hi I'm.new on here..just downloaded the app. Once you add property..you will add units...then you add lease...if you want to save the lease details the GREEN SAVE BUTTON bottom doesn't work sometimes... to save the details...it's getting annoying,4
481,Кетеван Good,5
1891,"Easy navigation but unable to share deals even though a share button with multiple options comes up you can't actually click k and share.",3
1026,"Found deal but no deal. Picked out a holiday advertised at £349pp only to find out during phone call the price had risen to £650pp. False advertising at it's worst.",2
985,"Overall good App. few reviews / feedbacks: 1. App shows the option of number of units. But while adding tenant in a specific building unable to designate the unit. 2. Upon generating the report, it is automatically saving the pdf report in phone memory. Automatic saving should not be allowed. 3....",4
18,Was good until I enabled the repeat expense option. Now all my monthly expenses have been duplicated over and over again! Total waste of time.,1
1722,Lagging Doesn't save the liked ads Had to reinstall it and still can't search again,1
